relation_id,page_id,image_id,relation_type,pdf_page,printed_page,occurrence_index_on_page,xref,bbox_x0,bbox_y0,bbox_x1,bbox_y1,page_coverage
rel_page_image_001003,P_0310,img_000311,CONTAINS_IMAGE,310,298,5,1584,285.299988,655.200012,329.467987,748.200012,0.0081990138
rel_page_image_001004,P_0310,img_000523,CONTAINS_IMAGE,310,298,6,1585,441.899994,656.550049,484.617981,750.650024,0.0080236363
rel_page_image_001005,P_0312,img_000624,CONTAINS_IMAGE,312,300,1,1592,225.261902,99.616501,525.013794,326.358093,0.1356638283
rel_page_image_001006,P_0312,img_000054,CONTAINS_IMAGE,312,300,2,1593,235.856506,250.615479,516.56543,289.594971,0.0218405383
rel_page_image_001007,P_0313,img_000498,CONTAINS_IMAGE,313,301,1,1597,71.576103,98.515381,323.596008,323.865479,0.1133609657
rel_page_image_001008,P_0313,img_000693,CONTAINS_IMAGE,313,301,2,1598,174.984695,316.617432,200.426697,322.857117,0.0003168727
rel_page_image_001009,P_0313,img_000237,CONTAINS_IMAGE,313,301,3,1599,70.785004,364.711517,324.785004,479.411713,0.0581525572
rel_page_image_001010,P_0313,img_000141,CONTAINS_IMAGE,313,301,4,1600,298.148193,464.712708,323.828186,469.811798,0.0002613717
rel_page_image_001011,P_0313,img_000297,CONTAINS_IMAGE,313,301,5,1601,68.900002,517.099976,312.23999,660.0,0.0694091505
rel_page_image_001012,P_0314,img_000112,CONTAINS_IMAGE,314,302,1,1605,182.550003,94.750031,442.220032,253.150024,0.0821009021
rel_page_image_001013,P_0314,img_000332,CONTAINS_IMAGE,314,302,2,1606,184.449997,285.099976,435.51001,427.049988,0.0711350963
rel_page_image_001014,P_0314,img_000094,CONTAINS_IMAGE,314,302,3,1607,99.599998,462.100006,306.01001,593.950012,0.0543227634
rel_page_image_001015,P_0314,img_000396,CONTAINS_IMAGE,314,302,4,1608,359.0,481.850006,524.849976,598.950012,0.038765311
rel_page_image_001016,P_0315,img_000405,CONTAINS_IMAGE,315,303,1,1612,396.101288,99.6651,540.031372,227.761902,0.0368011008
rel_page_image_001017,P_0315,img_000441,CONTAINS_IMAGE,315,303,2,1613,414.243713,224.753128,432.482422,227.872925,0.0001135772
rel_page_image_001018,P_0316,img_000011,CONTAINS_IMAGE,316,304,1,1617,177.550003,547.650024,331.150024,745.650024,0.0607054117
rel_page_image_001019,P_0316,img_000502,CONTAINS_IMAGE,316,304,2,1618,386.799988,531.049988,524.549988,745.25,0.0588954903
rel_page_image_001020,P_0318,img_000627,CONTAINS_IMAGE,318,306,1,1625,183.149994,99.299988,456.259979,231.049988,0.071822273
rel_page_image_001021,P_0318,img_000037,CONTAINS_IMAGE,318,306,2,1626,183.850006,265.399994,459.110016,397.149994,0.072387685
rel_page_image_001022,P_0318,img_000318,CONTAINS_IMAGE,318,306,3,1627,178.949997,431.549988,459.029968,563.299988,0.0736552351
rel_page_image_001023,P_0319,img_000087,CONTAINS_IMAGE,319,307,1,1631,70.849998,99.299973,241.839905,283.599976,0.0629023339
rel_page_image_001024,P_0319,img_000542,CONTAINS_IMAGE,319,307,2,1632,297.649994,99.299973,468.639893,283.599976,0.0629023311
rel_page_image_001025,P_0319,img_000343,CONTAINS_IMAGE,319,307,3,1633,70.849998,317.900024,241.839905,502.200012,0.0629023287
rel_page_image_001026,P_0319,img_000137,CONTAINS_IMAGE,319,307,4,1634,297.649994,317.900024,468.639893,502.200012,0.0629023259
rel_page_image_001027,P_0320,img_000051,CONTAINS_IMAGE,320,308,1,1638,127.199997,99.249985,298.18988,283.549988,0.0629023255
rel_page_image_001028,P_0320,img_000292,CONTAINS_IMAGE,320,308,2,1639,354.25,99.249985,525.239868,283.549988,0.0629023199
rel_page_image_001029,P_0320,img_000366,CONTAINS_IMAGE,320,308,3,1640,127.199997,317.900024,298.18988,502.200012,0.0629023203
rel_page_image_001030,P_0320,img_000592,CONTAINS_IMAGE,320,308,4,1641,354.700012,317.900024,525.689941,502.200012,0.0629023371
rel_page_image_001031,P_0321,img_000089,CONTAINS_IMAGE,321,309,1,1645,70.849998,99.249985,241.839905,283.549988,0.0629023339
rel_page_image_001032,P_0321,img_000619,CONTAINS_IMAGE,321,309,2,1646,297.649994,99.249985,468.639893,283.549988,0.0629023311
rel_page_image_001033,P_0321,img_000362,CONTAINS_IMAGE,321,309,3,1647,368.5,537.150024,539.489868,721.450012,0.0629023146
rel_page_image_001034,P_0322,img_000590,CONTAINS_IMAGE,322,310,1,1651,354.700012,99.249985,525.689941,283.549988,0.0629023423
rel_page_image_001035,P_0322,img_000049,CONTAINS_IMAGE,322,310,2,1652,56.950001,326.950012,227.939896,511.25,0.0629023245
rel_page_image_001036,P_0322,img_000335,CONTAINS_IMAGE,322,310,3,1653,56.900002,545.5,227.889893,729.799988,0.0629023231
rel_page_image_001037,P_0322,img_000704,CONTAINS_IMAGE,322,310,4,1654,128.300003,99.600021,312.299988,283.900024,0.0676883725
rel_page_image_001038,P_0323,img_000065,CONTAINS_IMAGE,323,311,1,1658,70.849998,99.299973,241.839905,283.599976,0.0629023339
rel_page_image_001039,P_0323,img_000342,CONTAINS_IMAGE,323,311,2,1659,297.649994,99.299973,468.639893,283.599976,0.0629023311
rel_page_image_001040,P_0323,img_000667,CONTAINS_IMAGE,323,311,3,1660,368.5,487.100037,539.489868,671.400024,0.0629023146
rel_page_image_001041,P_0324,img_000172,CONTAINS_IMAGE,324,312,1,1664,127.5,99.40007,298.489899,283.700073,0.0629023311
rel_page_image_001042,P_0324,img_000637,CONTAINS_IMAGE,324,312,2,1665,354.600006,99.549973,525.589905,283.849976,0.0629023311
rel_page_image_001043,P_0324,img_000168,CONTAINS_IMAGE,324,312,3,1666,56.5,319.0,227.489899,503.299988,0.0629023259
rel_page_image_001044,P_0324,img_000283,CONTAINS_IMAGE,324,312,4,1667,56.700001,537.549988,227.689896,721.849976,0.0629023245
rel_page_image_001045,P_0325,img_000062,CONTAINS_IMAGE,325,313,1,1671,368.399994,99.40007,539.389893,283.700073,0.0629023311
rel_page_image_001046,P_0325,img_000563,CONTAINS_IMAGE,325,313,2,1672,368.5,317.900024,539.489868,502.200012,0.0629023146
rel_page_image_001047,P_0325,img_000571,CONTAINS_IMAGE,325,313,3,1673,368.450012,545.5,539.439941,729.799988,0.0629023371
rel_page_image_001048,P_0326,img_000570,CONTAINS_IMAGE,326,314,1,1677,133.149994,113.049973,304.139893,297.349976,0.0629023311
rel_page_image_001049,P_0326,img_000218,CONTAINS_IMAGE,326,314,2,1678,342.649994,99.349976,525.640015,297.849976,0.0725034813
rel_page_image_001050,P_0327,img_000682,CONTAINS_IMAGE,327,315,1,1682,346.350006,347.900024,541.22998,417.850037,0.0272098377
rel_page_image_001051,P_0327,img_000731,CONTAINS_IMAGE,327,315,2,1683,346.0,452.399963,468.660004,576.349976,0.0303473302
rel_page_image_001052,P_0327,img_000222,CONTAINS_IMAGE,327,315,3,1684,339.299988,617.199951,462.919983,726.099976,0.0268712359
rel_page_image_001053,P_0327,img_000455,CONTAINS_IMAGE,327,315,4,1685,71.760002,98.738403,300.75,290.968506,0.0878635717
rel_page_image_001054,P_0327,img_000018,CONTAINS_IMAGE,327,315,5,1686,176.155502,290.248535,213.1539,291.448425,8.86126e-05
rel_page_image_001055,P_0327,img_000239,CONTAINS_IMAGE,327,315,6,1687,176.155502,282.328796,213.1539,290.968384,0.0006380385
rel_page_image_001056,P_0329,img_000647,CONTAINS_IMAGE,329,317,1,1694,71.963997,127.550629,182.975494,256.236328,0.0285147253
rel_page_image_001057,P_0329,img_000439,CONTAINS_IMAGE,329,317,2,1695,79.888802,228.874603,182.629608,256.162598,0.0055961008
rel_page_image_001058,P_0329,img_000597,CONTAINS_IMAGE,329,317,3,1696,231.057007,99.283417,413.139313,259.747009,0.0583196889
rel_page_image_001059,P_0329,img_000156,CONTAINS_IMAGE,329,317,4,1697,231.063705,240.496216,251.705597,259.833008,0.0007967184
rel_page_image_001060,P_0330,img_000707,CONTAINS_IMAGE,330,318,1,1701,56.601101,99.597809,242.591202,286.56781,0.0694117036
rel_page_image_001061,P_0330,img_000726,CONTAINS_IMAGE,330,318,2,1702,175.9384,281.235413,197.537201,286.215698,0.0002147113
rel_page_image_001062,P_0332,img_000718,CONTAINS_IMAGE,332,320,1,1709,57.450001,99.400009,205.779999,343.950012,0.0724048413
rel_page_image_001063,P_0335,img_000558,CONTAINS_IMAGE,335,323,1,1719,420.100006,99.299988,454.649994,225.299988,0.0086893919
rel_page_image_001064,P_0335,img_000040,CONTAINS_IMAGE,335,323,2,1720,245.449997,107.549973,278.799988,227.349976,0.0079748678
rel_page_image_001065,P_0335,img_000654,CONTAINS_IMAGE,335,323,3,1721,70.849998,105.549973,107.309898,225.599976,0.0087367235
rel_page_image_001066,P_0335,img_000188,CONTAINS_IMAGE,335,323,4,1722,400.399994,528.75,538.419983,639.799988,0.0305936607
rel_page_image_001067,P_0336,img_000514,CONTAINS_IMAGE,336,324,1,1726,68.300003,99.300026,167.420013,200.900024,0.0201013851
rel_page_image_001068,P_0346,img_000720,CONTAINS_IMAGE,346,334,1,1757,56.649899,92.51149,395.649994,162.035889,0.0470444077
rel_page_image_001069,P_0346,img_000015,CONTAINS_IMAGE,346,334,2,1758,53.5299,214.878799,389.910004,300.686096,0.0576136598
rel_page_image_001070,P_0346,img_000689,CONTAINS_IMAGE,346,334,3,1759,51.5499,341.429688,390.731201,437.56189,0.0650836252
rel_page_image_001071,P_0347,img_000644,CONTAINS_IMAGE,347,335,1,1763,322.195007,89.362732,528.90332,260.482727,0.070604055
rel_page_image_001072,P_0347,img_000452,CONTAINS_IMAGE,347,335,2,1764,528.064514,89.362732,546.039124,260.482727,0.006139474
rel_page_image_001073,P_0347,img_000578,CONTAINS_IMAGE,347,335,3,1765,361.020203,104.723,386.983612,111.203003,0.000335821
rel_page_image_001074,P_0347,img_000541,CONTAINS_IMAGE,347,335,4,1766,358.383911,113.602997,389.34021,121.763,0.0005042087
rel_page_image_001075,P_0347,img_000578,CONTAINS_IMAGE,347,335,5,1765,484.925415,164.483017,510.888824,170.963013,0.0003358206
rel_page_image_001076,P_0347,img_000224,CONTAINS_IMAGE,347,335,6,1767,484.446014,173.602692,511.40802,181.762695,0.0004391506
rel_page_image_001077,P_0347,img_000097,CONTAINS_IMAGE,347,335,7,1768,415.90271,140.243027,459.840698,148.163025,0.0006946023
rel_page_image_001078,P_0347,img_000052,CONTAINS_IMAGE,347,335,8,1769,393.614197,246.322723,481.490204,254.722717,0.0014733985
rel_page_image_001079,P_0347,img_000700,CONTAINS_IMAGE,347,335,9,1770,332.021088,117.922821,341.008392,222.082825,0.0018685357
rel_page_image_001080,P_0347,img_000085,CONTAINS_IMAGE,347,335,10,1771,311.251007,502.349396,520.088196,710.511902,0.0867723359
rel_page_image_001081,P_0347,img_000340,CONTAINS_IMAGE,347,335,11,1772,518.47821,502.349396,554.450195,710.511902,0.0149464431
rel_page_image_001082,P_0347,img_000334,CONTAINS_IMAGE,347,335,12,1773,328.221191,512.697449,364.193176,519.195068,0.0004665408
rel_page_image_001083,P_0347,img_000325,CONTAINS_IMAGE,347,335,13,1774,379.609711,512.697449,416.580902,519.195068,0.0004795001
rel_page_image_001084,P_0347,img_000503,CONTAINS_IMAGE,347,335,14,1775,351.405792,695.350891,469.313904,703.292419,0.0018690405
rel_page_image_001085,P_0347,img_000694,CONTAINS_IMAGE,347,335,15,1776,315.792297,651.552673,322.786804,682.355896,0.0004300552
rel_page_image_001086,P_0347,img_000457,CONTAINS_IMAGE,347,335,16,1777,314.358185,648.664917,319.354279,652.033997,3.3598e-05
rel_page_image_001087,P_0347,img_000195,CONTAINS_IMAGE,347,335,17,1778,315.792297,579.838684,323.786102,649.145996,0.0011058686
rel_page_image_001088,P_0347,img_000655,CONTAINS_IMAGE,347,335,18,1779,439.3638,512.697449,477.334198,519.195068,0.0004924593
rel_page_image_001089,P_0347,img_000202,CONTAINS_IMAGE,347,335,19,1780,504.137207,512.938171,536.112305,519.195068,0.0003993391
rel_page_image_001090,P_0348,img_000736,CONTAINS_IMAGE,348,336,1,1784,184.350006,522.849976,437.219727,618.349976,0.0482026753
rel_page_image_001091,P_0354,img_000127,CONTAINS_IMAGE,354,342,1,1803,74.715897,225.250031,210.761002,512.290039,0.0779464422
rel_page_image_001092,P_0354,img_000662,CONTAINS_IMAGE,354,342,2,1804,74.715897,511.570435,210.761002,756.370422,0.0664760575
rel_page_image_001093,P_0354,img_000036,CONTAINS_IMAGE,354,342,3,1805,74.715897,252.12999,79.717598,258.609985,6.46939e-05
rel_page_image_001094,P_0354,img_000067,CONTAINS_IMAGE,354,342,4,1806,102.084999,289.570038,127.0933,295.090027,0.0002755455
rel_page_image_001095,P_0354,img_000154,CONTAINS_IMAGE,354,342,5,1807,105.926201,364.209991,122.931801,369.48999,0.0001792242
rel_page_image_001096,P_0354,img_000067,CONTAINS_IMAGE,354,342,6,1806,102.084999,439.570007,127.0933,445.089996,0.0002755455
rel_page_image_001097,P_0354,img_000154,CONTAINS_IMAGE,354,342,7,1807,105.926201,515.890015,122.931801,521.170044,0.0001792253
rel_page_image_001098,P_0354,img_000067,CONTAINS_IMAGE,354,342,8,1806,102.084999,591.01001,127.0933,596.530029,0.000275547
rel_page_image_001099,P_0354,img_000553,CONTAINS_IMAGE,354,342,9,1808,101.3647,666.850464,143.378601,673.570435,0.0005635485
rel_page_image_001100,P_0354,img_000527,CONTAINS_IMAGE,354,342,10,1809,98.483803,674.050415,146.499695,680.770386,0.0006440555
rel_page_image_001101,P_0354,img_000309,CONTAINS_IMAGE,354,342,11,1810,74.715897,735.250427,137.736801,741.970398,0.0008453235
rel_page_image_001102,P_0354,img_000617,CONTAINS_IMAGE,354,342,12,1811,74.715897,742.69043,142.738403,749.4104,0.0009124119
rel_page_image_001103,P_0354,img_000471,CONTAINS_IMAGE,354,342,13,1812,135.696106,555.969971,163.705414,561.48999,0.0003086128
rel_page_image_001104,P_0354,img_000460,CONTAINS_IMAGE,354,342,14,1813,136.8965,412.450012,193.915405,419.170013,0.0007648199
rel_page_image_001105,P_0354,img_000199,CONTAINS_IMAGE,354,342,15,1814,150.821106,419.649994,179.830704,424.929993,0.0003057359
rel_page_image_001106,P_0354,img_000277,CONTAINS_IMAGE,354,342,16,1815,143.858795,261.730133,156.863098,267.250122,0.0001432835
rel_page_image_001107,P_0354,img_000515,CONTAINS_IMAGE,354,342,17,1816,139.537399,268.930023,160.544403,275.650024,0.0002817763
rel_page_image_001108,P_0356,img_000041,CONTAINS_IMAGE,356,344,1,1823,92.379898,159.461121,206.238602,302.910217,0.0326013058
rel_page_image_001109,P_0356,img_000265,CONTAINS_IMAGE,356,344,2,1824,87.610001,517.890137,212.599899,665.250122,0.0367642261
rel_page_image_001110,P_0356,img_000375,CONTAINS_IMAGE,356,344,3,1825,174.242996,586.770081,195.241302,592.05011,0.0002213052
rel_page_image_001111,P_0356,img_000270,CONTAINS_IMAGE,356,344,4,1826,148.325104,634.770081,169.32341,640.05011,0.0002213052
rel_page_image_001112,P_0356,img_000147,CONTAINS_IMAGE,356,344,5,1827,55.720001,339.249817,206.710007,480.839905,0.042672884
rel_page_image_001113,P_0356,img_000381,CONTAINS_IMAGE,356,344,6,1828,171.392303,357.728699,178.3918,364.208191,9.05271e-05
rel_page_image_001114,P_0356,img_000257,CONTAINS_IMAGE,356,344,7,1829,168.512497,413.404694,190.511002,418.924286,0.0002423657
rel_page_image_001115,P_0356,img_000375,CONTAINS_IMAGE,356,344,8,1825,150.273697,447.722198,171.272293,453.001801,0.0002212903
rel_page_image_001116,P_0357,img_000741,CONTAINS_IMAGE,357,345,1,1833,70.800003,358.813599,210.867096,547.709717,0.0528116931
rel_page_image_001117,P_0357,img_000183,CONTAINS_IMAGE,357,345,2,1834,170.812698,471.329224,202.263992,483.329315,0.0007533452
rel_page_image_001118,P_0357,img_000465,CONTAINS_IMAGE,357,345,3,1835,231.779999,385.558533,412.951294,547.109619,0.0584211652
rel_page_image_001119,P_0357,img_000133,CONTAINS_IMAGE,357,345,4,1836,385.838013,536.295593,412.468811,547.095703,0.0005740944
rel_page_image_001120,P_0357,img_000724,CONTAINS_IMAGE,357,345,5,1837,70.800003,625.956909,253.835602,755.463989,0.0473151279
rel_page_image_001121,P_0357,img_000123,CONTAINS_IMAGE,357,345,6,1838,225.414993,743.310852,253.498596,755.549927,0.0006860762
rel_page_image_001122,P_0357,img_000187,CONTAINS_IMAGE,357,345,7,1839,274.799988,589.397827,455.879486,758.064819,0.0609635608
rel_page_image_001123,P_0357,img_000443,CONTAINS_IMAGE,357,345,8,1840,337.009888,678.531006,455.824402,758.22052,0.0188991216
rel_page_image_001124,P_0358,img_000477,CONTAINS_IMAGE,358,346,1,1844,56.649899,99.596909,236.680801,275.128906,0.0630774746
rel_page_image_001125,P_0358,img_000605,CONTAINS_IMAGE,358,346,2,1845,120.032402,187.525208,235.723206,275.3703,0.0202855733
rel_page_image_001126,P_0360,img_000268,CONTAINS_IMAGE,360,348,1,1852,184.350006,99.299988,432.730011,234.049988,0.0668061352
rel_page_image_001127,P_0361,img_000383,CONTAINS_IMAGE,361,349,1,1856,70.849998,99.299973,462.309998,295.849976,0.1535788419
rel_page_image_001128,P_0398,img_000716,CONTAINS_IMAGE,398,,1,2357,933.530029,706.75,983.200623,754.25,0.0047431163
rel_page_image_001129,P_0398,img_000129,CONTAINS_IMAGE,398,,2,2355,891.689514,352.252991,1042.4375,445.079498,0.0281315942
rel_page_image_001130,P_0398,img_000382,CONTAINS_IMAGE,398,,3,2356,617.680054,751.900024,642.639465,775.75,0.0011967215
rel_page_image_001131,P_0398,img_000651,CONTAINS_IMAGE,398,,4,2358,890.780029,352.25,1025.280029,446.049988,0.0253627231
